Logs
NovoProp:Marcelo,778847931,778847931@gmail.com,Vale da Laranja
NovoCarro:Gasolina,Fiat,BR-16-16,439239234,99,3.37083,7.998079,531,37.59409,-7.475713
NovoCarro:Gasolina,Jeep,TK-88-29,272444969,82,1.0484533,4.53482,356,40.043972,-9.342076
NovoCarro:Gasolina,BMW,BO-85-83,367641426,82,1.5037494,6.573226,591,38.51014,-8.092918
NovoCarro:Gasolina,Kia,DG-48-78,484557441,102,2.0841537,15.3575535,626,41.67829,-7.181097
NovoCarro:Gasolina,BMW,KN-68-59,976912136,73,3.1826859,15.290248,325,38.9048,-7.856853
NovoCarro:Gasolina,BMW,CD-68-92,534974253,122,3.9586563,5.5141225,693,41.835316,-9.20927
NovoCarro:Gasolina,Seat,VE-21-15,581355633,111,3.4167452,11.736096,345,37.55923,-7.5898333
NovoCarro:Gasolina,Fiat,AW-82-66,867788392,79,2.0176678,4.2999454,641,39.511913,-8.300862
NovoCarro:Gasolina,Mercedes-Benz,PQ-87-97,922133611,101,1.0804737,6.8031483,593,39.531815,-7.616071
NovoCarro:Gasolina,Opel,OD-54-85,483126528,80,3.424994,7.027102,416,38.078247,-6.945571
NovoCarro:Gasolina,BMW,KA-53-83,821786442,68,2.488904,10.584256,655,39.045956,-8.676765
NovoCarro:Gasolina,Renault,HC-79-15,498745672,60,1.4824915,11.872599,875,40.055298,-9.095595
NovoCarro:Gasolina,Seat,JA-58-55,576445815,80,1.7303622,4.4326544,468,41.40386,-8.689162
NovoCarro:Gasolina,Mercedes-Benz,PV-66-91,117446544,79,3.8816986,6.2078605,453,37.404858,-7.1778803
NovoCarro:Hibrido,Ford,NQ-42-52,736681865,101,3.687497,5.2360463,201,40.326897,-7.245801
NovoCarro:Gasolina,MINI,DO-68-86,757594927,75,3.054618,6.5508456,230,39.96514,-7.6143923
NovoCarro:Gasolina,Kia,GM-27-29,314373563,78,1.5546504,11.582995,663,37.8357,-9.115647
NovoCarro:Gasolina,BMW,IQ-22-81,469464267,106,1.8830829,6.529928,314,38.868557,-7.7164474
NovoCarro:Gasolina,Toyota,SY-97-69,484247231,82,3.102378,4.6678553,205,38.060486,-9.033727
NovoCarro:Gasolina,Porsche,GH-98-41,314373563,78,1.2897291,4.0794907,287,41.389236,-8.530702
NovoCarro:Gasolina,Opel,QO-27-84,869522454,72,1.1003644,4.778412,709,37.267105,-9.031595
NovoCarro:Gasolina,VW,KN-61-65,691882864,98,1.1654224,7.974629,521,39.125072,-8.233957
NovoCarro:Gasolina,Peugeot,TS-37-54,635258171,42,1.0378859,5.8665743,336,39.3449,-7.6401176
NovoCarro:Gasolina,VW,XX-35-17,879671981,124,2.8046126,6.3521013,318,37.470623,-9.444942
NovoCarro:Gasolina,Fiat,NJ-25-58,589728812,101,1.2687268,6.915253,644,38.345768,-8.940199
NovoCarro:Gasolina,Renault,AD-13-87,152755673,100,1.4932187,6.675849,632,41.80546,-9.108108
NovoCarro:Gasolina,Toyota,GZ-26-99,495144846,89,1.734057,4.5337005,404,40.93937,-7.946215
NovoCarro:Gasolina,Opel,LP-58-46,187361163,75,1.0179539,15.355879,405,41.10832,-7.350959
NovoCarro:Gasolina,VW,WU-33-56,876974537,63,1.1130301,4.3639174,580,37.362736,-8.340919
NovoCarro:Gasolina,Citroen,QR-18-71,335877757,108,3.0428202,7.2925434,750,40.51005,-8.892668
NovoCarro:Gasolina,VW,GH-38-99,764255967,116,1.3239504,4.984638,640,37.96986,-8.866808
NovoCarro:Gasolina,Fiat,LU-96-45,911216285,99,3.014474,4.7990255,897,38.809387,-8.262273
NovoCarro:Gasolina,Opel,IP-21-72,334382238,42,3.2048082,11.0089245,542,39.48639,-7.5414085
NovoCarro:Gasolina,Mercedes-Benz,VC-53-95,869433527,95,1.648472,10.880884,653,37.368767,-9.126363
NovoCarro:Gasolina,Toyota,JN-49-45,637192319,48,2.0088387,7.820457,325,40.72933,-8.752983
NovoCarro:Gasolina,Peugeot,JV-36-13,673949121,40,3.1054647,6.6304765,697,37.802498,-7.223789
NovoCarro:Gasolina,Mercedes-Benz,LJ-15-84,767773994,114,1.2060763,4.3846173,225,41.26659,-9.083422
NovoCarro:Gasolina,BMW,EJ-33-77,773969377,93,3.884662,5.9600506,352,40.582573,-9.077912
NovoCarro:Gasolina,Mercedes-Benz,JD-68-44,733837741,30,2.9281244,6.3303714,605,40.79752,-7.210146
NovoCarro:Gasolina,Mercedes-Benz,GJ-49-27,489858453,40,2.496511,5.6931424,480,40.369564,-7.0290117
NovoCarro:Gasolina,Renault,TF-57-64,573322163,103,1.8468666,6.617814,535,38.984936,-7.2090063
NovoCarro:Gasolina,Mercedes-Benz,EI-28-59,767983112,76,2.9866881,9.034876,522,40.095448,-7.5070767
NovoCarro:Gasolina,Mercedes-Benz,GG-18-51,922691452,130,2.9600387,4.323657,567,38.079903,-7.0606537
NovoCarro:Gasolina,VW,NC-68-63,129552237,123,1.3086627,5.642115,479,37.209106,-7.9683685
NovoCarro:Gasolina,Volvo,WW-87-17,434382783,58,3.4356477,6.367696,599,40.583347,-8.602989
NovoCarro:Gasolina,Toyota,ZD-14-22,862482233,48,2.2088213,11.607864,555,41.822678,-9.387232
NovoCarro:Gasolina,Mercedes-Benz,OL-68-11,119385118,42,3.33167,15.25115,644,41.513683,-7.258853
NovoCarro:Gasolina,Renault,TY-38-92,391526913,43,3.4400053,5.9621162,542,39.212234,-8.66843
NovoCarro:Gasolina,Ford,IJ-47-77,466676574,56,1.9791331,4.7488313,461,38.335415,-7.924339
NovoCarro:Gasolina,VW,AX-98-45,876974537,53,3.5706325,7.559554,423,37.088715,-7.8350596
NovoCarro:Gasolina,Dacia,ZX-55-92,673239954,60,1.370668,4.9680676,672,40.18013,-7.7646394
NovoCarro:Gasolina,Peugeot,BH-33-47,272444969,74,3.7082167,5.457003,867,37.363834,-8.371799
NovoCarro:Gasolina,Mercedes-Benz,TY-48-41,943199875,34,1.8945215,9.522647,376,41.517284,-7.23335
NovoCarro:Gasolina,Renault,CM-43-76,869433527,36,1.4699728,7.3204765,492,40.091957,-7.641234
NovoCarro:Gasolina,Mercedes-Benz,NZ-33-58,825676296,33,1.9295917,5.1011543,439,39.067783,-8.060905
NovoCarro:Gasolina,BMW,KA-35-55,867788392,67,3.915268,6.233226,475,41.058243,-9.46371
NovoCarro:Gasolina,Kia,VE-39-18,673239954,54,3.3272939,5.401077,484,38.72226,-8.309568
NovoCarro:Gasolina,Mitsubishi,ZL-44-89,483126528,121,3.8051066,7.6637096,351,41.581837,-8.319073
NovoCarro:Gasolina,Opel,FY-38-44,498745672,59,1.3598206,6.7415657,552,40.6828,-8.378267
NovoCarro:Gasolina,Peugeot,ZK-78-14,141971569,101,1.8104666,7.331298,323,40.379536,-7.327729
NovoCarro:Gasolina,BMW,BY-39-88,249884554,88,3.3477008,4.6155596,365,38.23521,-7.2737045
NovoCarro:Gasolina,Opel,YL-19-62,922133611,76,2.713553,5.7936335,428,40.591515,-9.208823
NovoCarro:Gasolina,DS,NB-28-36,488964114,62,1.2993703,7.3866167,398,39.19884,-9.299253
NovoCarro:Gasolina,Seat,SW-95-75,189855287,54,2.059999,5.7317824,423,38.08689,-7.8094993
NovoCarro:Gasolina,Peugeot,XV-69-42,637192319,60,3.707375,7.107317,204,38.127758,-7.3245306
NovoCarro:Gasolina,Toyota,ST-46-44,582452689,65,3.9575899,14.349829,516,38.526375,-7.14859
NovoCarro:Gasolina,BMW,TT-67-24,226115866,85,1.8011198,5.1906595,501,41.234238,-8.024453
NovoCarro:Gasolina,Volvo,QW-46-62,533599813,70,1.9625688,6.543332,227,39.573128,-7.084442
NovoCarro:Gasolina,VW,TF-55-64,922691452,53,3.3010054,6.2588787,490,39.6015,-8.789826
NovoCarro:Gasolina,Mercedes-Benz,FN-98-94,266383988,57,2.9737449,6.3166704,648,39.33922,-7.056272
NovoCarro:Gasolina,Mitsubishi,QP-86-68,444698233,76,3.4759374,4.354518,663,39.56206,-9.416323
NovoCarro:Gasolina,Audi,EO-77-84,726657485,75,2.7831268,7.609996,540,41.536335,-7.775658
NovoCarro:Gasolina,Mercedes-Benz,MS-27-59,562978414,86,1.8165636,6.027735,692,41.662575,-7.1585684
NovoCarro:Gasolina,Mercedes-Benz,HB-24-25,257676823,39,2.374675,5.4120865,355,40.02403,-8.070459
NovoCarro:Gasolina,Opel,LB-66-27,123552229,98,3.2260983,4.787283,268,40.93291,-7.3090124
NovoCarro:Gasolina,Ford,RR-98-49,851271581,91,3.6908715,4.114875,685,37.210335,-7.107482
NovoCarro:Gasolina,BMW,AB-96-14,568353331,42,3.2217336,14.517595,691,39.394947,-9.341145
NovoCarro:Gasolina,BMW,XV-49-41,246488522,99,1.11725,4.035537,454,37.324398,-9.395872
NovoCarro:Gasolina,Fiat,KO-66-14,832596969,97,3.7385879,4.5295568,411,37.55809,-8.209853
NovoCarro:Gasolina,Volvo,BU-94-77,614995952,123,2.1790817,4.3485413,668,42.064445,-8.984213
NovoCarro:Gasolina,Audi,UZ-16-28,771224518,64,1.5608196,12.019385,699,40.72004,-7.648163
NovoCarro:Gasolina,Renault,WO-43-35,923376547,58,2.033445,6.1717243,613,39.09951,-8.422354
NovoCarro:Gasolina,Mazda,SD-62-24,483126528,56,3.929854,5.909091,674,38.572536,-7.452992
NovoCarro:Gasolina,Alfa Romeu,GZ-48-22,749818477,39,3.5935135,5.8425746,661,38.922413,-6.9618564
NovoCarro:Gasolina,Abarth,WV-77-35,928852568,74,3.427072,5.13414,589,40.27243,-7.886834
NovoCarro:Gasolina,Citroen,FP-61-92,681723728,57,1.1160638,7.500412,415,41.914536,-8.027609
NovoCarro:Gasolina,Toyota,JH-79-69,286244144,34,3.631763,4.445506,268,41.495068,-7.4832106
NovoCarro:Gasolina,Skoda,AB-97-44,875955454,65,2.26474,4.295938,549,37.597122,-9.193276
NovoCarro:Gasolina,Peugeot,TM-53-41,314373563,64,3.2265353,10.230015,519,38.832462,-8.377698
NovoCarro:Gasolina,Skoda,VS-77-21,394716559,64,3.3646877,4.4570346,266,39.00131,-8.256177
NovoCarro:Gasolina,Porsche,GM-19-37,788782151,41,3.9186063,4.041267,202,41.54058,-7.6856976
NovoCarro:Gasolina,Renault,RT-65-47,764255967,39,2.4240022,10.440338,311,39.575027,-9.371046
NovoCarro:Gasolina,Citroen,NY-62-55,585271615,67,1.719425,6.4784083,262,38.22314,-8.241961
NovoCarro:Gasolina,BMW,YF-53-73,846132383,103,2.3278303,4.3639402,447,40.92386,-8.599009
NovoCarro:Gasolina,Seat,SQ-46-29,657118242,45,3.911521,4.317869,841,39.513165,-9.461055
NovoCarro:Gasolina,Mercedes-Benz,KW-92-34,484557441,125,1.3256588,6.7425613,644,38.06222,-7.1243763
NovoCarro:Gasolina,Audi,DQ-49-74,615471627,42,1.3065686,7.9176836,453,40.214973,-7.4483633
NovoCarro:Gasolina,Volvo,FE-84-16,592653424,112,3.5072641,4.520593,638,37.034252,-9.141936
NovoCarro:Gasolina,BMW,SI-16-52,566944811,31,3.4407282,6.0746994,752,38.655678,-7.840459
NovoCarro:Gasolina,VW,TB-44-75,324566689,39,3.2105703,11.400329,471,41.670517,-7.728813
NovoCarro:Gasolina,Fiat,NU-82-18,698952673,38,2.7364128,6.4208193,418,38.432552,-7.7589517
NovoCarro:Gasolina,Dacia,WQ-34-12,469464267,38,3.3079395,15.4258375,302,39.333733,-8.4551735
NovoCarro:Gasolina,Renault,UN-51-54,386651255,50,2.0657744,9.382809,626,40.068626,-8.169938
NovoCarro:Gasolina,Mercedes-Benz,CY-15-28,733731173,48,1.1173878,4.388529,290,41.530243,-9.053632
NovoCarro:Gasolina,Renault,II-17-89,678932176,54,1.9817233,15.550217,658,37.17662,-8.970396
NovoCarro:Gasolina,Fiat,QC-77-47,648916541,122,2.4444225,9.166796,497,42.01009,-8.206701
NovoCarro:Gasolina,Peugeot,AI-46-77,159586973,59,3.1256137,6.3770146,682,41.073204,-8.6527605
NovoCarro:Gasolina,Renault,AC-35-77,911216285,96,2.4034574,10.025698,651,39.51048,-8.656295
NovoCarro:Gasolina,Opel,OL-21-57,971332479,107,2.7403557,6.9248013,579,38.199066,-7.8553762
NovoCarro:Gasolina,BMW,AQ-81-87,469464267,87,1.0490959,4.556485,577,40.337193,-6.9873953
NovoCarro:Gasolina,Seat,KF-87-47,738537873,45,1.9233601,5.2632833,512,40.77039,-7.207507
NovoCarro:Gasolina,BMW,ZB-99-43,412149214,42,2.8025248,6.416057,650,37.193462,-9.22
NovoCarro:Gasolina,Lexus,CJ-98-87,573322163,119,3.0721734,6.82765,484,39.715263,-9.39526
NovoCarro:Gasolina,Smart,AL-33-59,259389725,74,1.6116688,4.9253783,570,38.475616,-6.944771
NovoCarro:Gasolina,Citroen,QE-82-33,272444969,80,1.5842284,15.656887,657,39.171753,-8.097435
NovoCarro:Gasolina,MINI,FG-55-46,159586973,95,1.737384,4.852846,330,38.10615,-9.2349415
NovoCarro:Gasolina,Fiat,FB-63-35,191886185,84,3.418379,5.1575975,496,41.18175,-7.414718
NovoCarro:Gasolina,Mazda,JX-57-29,335877757,56,2.6365087,10.771156,651,39.50738,-8.720367
NovoCarro:Gasolina,Mercedes-Benz,BV-73-53,484247231,105,2.9115376,4.1141906,573,38.478313,-7.2535734
NovoCarro:Gasolina,Peugeot,AP-66-92,924752385,67,1.1394522,4.433234,793,37.476967,-7.1939044
NovoCarro:Gasolina,VW,OX-12-13,896191466,109,1.0578475,7.4425106,206,38.147076,-7.096101
NovoCarro:Hibrido,MINI,GT-68-38,573322163,106,1.766676,5.540091,869,41.11587,-7.3635206
NovoCarro:Hibrido,Mitsubishi,YA-32-27,152755673,71,2.860361,14.376222,594,39.593872,-9.368589
NovoCarro:Gasolina,Opel,XZ-98-51,335877757,66,2.0117426,4.15166,478,41.771084,-7.991766
NovoCarro:Gasolina,Peugeot,AR-36-87,239628255,81,3.804191,5.4935427,677,41.553154,-8.857192
NovoCarro:Gasolina,Renault,XP-39-84,971332479,86,2.4244208,9.865464,232,41.8722,-7.2024074
NovoCarro:Gasolina,Audi,MW-28-61,421195879,36,2.4714503,4.3670897,599,37.060432,-9.486985
NovoCarro:Gasolina,Audi,DN-51-64,455896154,78,1.0492177,6.742558,399,39.98643,-8.773517
NovoCarro:Gasolina,Opel,XX-12-39,412183328,105,3.669716,7.1900105,666,39.821495,-8.45667
NovoCarro:Gasolina,Chevrolet,VE-98-29,229916127,60,1.0253103,6.5547466,727,37.76274,-8.718163
NovoCarro:Gasolina,Peugeot,ZQ-25-59,825676296,76,3.4768858,4.8535023,368,37.491272,-8.576868
NovoCarro:Gasolina,Seat,KK-83-54,928852568,67,2.6464186,10.147472,771,39.51226,-9.237402
NovoCarro:Gasolina,Seat,KK-33-14,963896725,62,1.2603277,12.902211,557,40.319256,-8.136709
NovoCarro:Hibrido,Honda,WZ-27-59,232914262,104,1.1319158,4.724555,378,38.444695,-9.089746
NovoCarro:Gasolina,BMW,DH-28-94,589728812,97,3.9332132,7.050679,460,40.871582,-7.989355
NovoCarro:Gasolina,VW,WY-73-63,698467478,96,3.494687,6.5837383,505,37.163357,-6.99123
NovoCarro:Gasolina,Renault,XF-63-25,367641426,36,2.6536632,4.4569864,466,38.16297,-7.911079
NovoCarro:Gasolina,BMW,ZN-25-42,581355633,99,1.9548717,4.1189203,443,38.08229,-8.62293
NovoCarro:Gasolina,MINI,NX-72-59,126753417,112,2.602457,7.991965,496,37.501717,-7.4181604
NovoCarro:Gasolina,Audi,LD-29-44,536629141,124,2.2749386,7.2635703,590,37.122158,-8.217605
NovoCarro:Gasolina,Seat,ED-87-24,637192319,82,2.6081421,7.6028676,860,38.313484,-8.072985
NovoCarro:Gasolina,Chevrolet,TL-95-58,455363575,77,2.4796314,7.6289077,471,38.899822,-7.5483613
NovoCarro:Gasolina,VW,JA-75-63,136483567,33,1.2550023,7.778596,574,40.73437,-7.4270816
NovoCarro:Gasolina,Renault,NE-13-43,621541513,100,1.9515287,5.3839054,404,41.542404,-7.866479
NovoCarro:Gasolina,BMW,LU-55-47,339119844,75,2.6474018,14.317553,549,40.56418,-7.257977
NovoCarro:Gasolina,Citroen,OU-57-12,317761433,40,1.9976612,11.769697,749,40.209167,-7.323742
NovoCarro:Gasolina,Renault,AK-94-56,749818477,103,3.800771,7.4713836,326,37.24234,-7.8017035
NovoCarro:Gasolina,Alfa Romeu,GX-36-48,293221962,122,2.7368913,7.2539053,575,37.307446,-8.649718
NovoCarro:Gasolina,VW,EV-37-28,239279343,49,1.8580558,4.451108,890,38.44787,-7.3022237
NovoCarro:Gasolina,Land Rover,PV-52-23,369647324,77,3.967063,4.5724416,652,39.302914,-8.175821
NovoCarro:Gasolina,Nissan,TM-89-53,722667412,40,1.2514563,4.902516,697,40.013023,-9.45317
NovoCarro:Gasolina,Mercedes-Benz,EV-97-84,944292938,123,1.8997978,7.982526,437,39.38943,-8.578865
NovoCarro:Gasolina,Mitsubishi,RN-13-25,621541513,66,3.5353265,7.4880543,582,38.109566,-9.471878
NovoCarro:Gasolina,Mercedes-Benz,SC-57-75,478654294,36,1.7192557,4.4123154,443,41.118122,-8.248039
NovoCarro:Gasolina,Volvo,BD-45-14,648916541,37,2.743303,5.203061,482,39.62878,-8.251829
NovoCarro:Gasolina,Toyota,OA-38-12,678975821,87,1.0753443,6.076501,518,38.45109,-9.179064
NovoCarro:Gasolina,Citroen,DW-87-75,444698233,89,1.9377542,7.686802,685,39.810753,-8.8675785
NovoCarro:Gasolina,Audi,SA-66-59,218559913,99,1.5686581,9.712255,493,40.8978,-8.664351
NovoCarro:Gasolina,Chevrolet,FN-65-13,727623772,105,1.833713,7.496041,403,39.25518,-8.574471
NovoCarro:Gasolina,VW,AF-63-59,361537456,67,2.8500464,7.4968514,581,38.582294,-7.641102
NovoCarro:Gasolina,BMW,UZ-19-86,963896725,123,3.5741374,6.0499315,379,40.288246,-8.269234
NovoCarro:Gasolina,Audi,CE-17-96,733731173,67,2.0665638,4.062563,695,39.07046,-8.42239
NovoCarro:Gasolina,BMW,FS-14-86,159586973,91,1.9125648,5.827272,658,37.978107,-7.930718
NovoCarro:Gasolina,Mercedes-Benz,VI-93-48,638758856,71,3.6184208,5.233041,653,38.39873,-7.141474
NovoCarro:Gasolina,Mercedes-Benz,SN-78-42,245221972,72,3.175992,4.9153194,431,37.737663,-7.236122
NovoCarro:Gasolina,VW,MO-75-68,489858453,73,1.3317385,12.05295,681,37.909405,-8.618109
NovoCarro:Gasolina,Renault,CR-43-34,573322163,33,3.506699,6.8192177,462,40.626232,-9.390766
NovoCarro:Gasolina,Seat,RN-22-41,733731173,77,1.771996,7.239748,591,37.45088,-7.4455743
NovoCarro:Gasolina,Chevrolet,QQ-83-44,142867255,56,3.859343,4.9726334,565,40.013115,-9.383483
NovoCarro:Gasolina,Ford,IU-42-76,888724442,107,3.038127,9.785901,506,39.40264,-7.1597548
NovoCarro:Electrico,Smart,GU-17-19,614995952,97,3.4891934,9.017403,822,40.406746,-9.360906
NovoCarro:Gasolina,Peugeot,SO-74-22,394716559,53,3.9495091,6.416895,468,36.994297,-8.859308
NovoCarro:Gasolina,Mercedes-Benz,CQ-48-33,959891777,85,3.0694818,6.712269,349,41.356625,-8.605462
NovoCarro:Gasolina,Citroen,XM-37-78,324566689,108,1.506292,4.797862,688,40.60693,-9.349281
NovoCarro:Gasolina,Renault,GF-14-55,726657485,60,2.063822,6.416882,267,40.593323,-9.208091
NovoCarro:Gasolina,Ford,VI-19-28,821786442,65,3.6513276,4.65822,524,41.537964,-9.386644
NovoCarro:Gasolina,Ford,HD-45-15,275258772,86,3.9208746,5.0327625,603,41.294167,-8.222357
NovoCarro:Gasolina,Peugeot,PP-45-69,722667412,41,2.5887651,4.013358,727,41.690613,-7.851254
NovoCarro:Gasolina,Audi,LW-11-71,187361163,51,3.3523135,11.161688,642,39.700745,-7.726674
NovoCarro:Gasolina,Citroen,BH-52-47,896191466,57,1.126419,9.93508,510,41.634373,-7.407544
NovoCarro:Gasolina,Porsche,MA-97-26,295149364,121,2.9671366,14.192109,302,37.39891,-6.969393
NovoCarro:Electrico,Volvo,CF-61-97,123552229,94,3.0313597,4.999795,315,38.176556,-8.690784
NovoCarro:Gasolina,BMW,OS-84-64,412395837,109,1.1845975,11.083982,456,38.952244,-9.499558
NovoCarro:Gasolina,BMW,BS-64-35,635691953,50,2.928144,15.960192,299,42.108833,-8.265219
NovoCarro:Gasolina,Toyota,LV-61-94,189122717,35,1.6965808,5.762061,639,41.81124,-7.4429045
NovoCarro:Hibrido,Audi,PE-87-32,927786211,60,2.7630277,7.7757845,220,40.779526,-7.7647815
NovoCarro:Gasolina,Citroen,OU-56-29,947756989,65,1.6095665,6.657528,527,40.145947,-7.3469377
NovoCarro:Gasolina,Mercedes-Benz,DN-12-35,922691452,107,2.3903093,7.5091944,443,41.602913,-7.0311875
NovoCarro:Gasolina,BMW,CG-35-49,157366618,92,1.734688,5.5673027,490,37.06315,-8.4406395
NovoCarro:Gasolina,Fiat,WN-64-53,368441853,105,3.0408442,4.2620764,615,38.853176,-8.04797
NovoCarro:Gasolina,Mercedes-Benz,GQ-57-67,783221463,35,1.354754,5.832494,545,37.8892,-8.843438
NovoCarro:Gasolina,Peugeot,WR-94-12,681475849,37,3.7749498,6.059122,525,38.631374,-8.598218
NovoCarro:Gasolina,VW,KI-88-86,548371593,64,2.2508502,7.6800385,697,37.649277,-9.033137
NovoCarro:Gasolina,Peugeot,TK-43-86,947756989,119,1.5046458,5.3261623,489,37.26174,-7.3650475
NovoCarro:Gasolina,Renault,QS-75-69,592653424,34,1.671593,5.652245,484,37.175396,-8.893178
NovoCarro:Gasolina,Nissan,TM-65-61,965944836,40,3.4497175,5.414727,525,39.040237,-9.009559
NovoCarro:Gasolina,Toyota,JJ-89-94,418119439,115,3.1773503,12.46484,469,37.39361,-7.329417
NovoCarro:Gasolina,Renault,LW-56-88,698356979,74,2.325076,15.138731,462,38.063705,-8.698965
NovoCarro:Gasolina,Audi,KQ-24-57,412395837,33,3.8050303,12.699024,559,37.337547,-9.143884
NovoCarro:Gasolina,Volvo,NK-23-37,484247231,84,1.2562113,7.2832394,443,39.203712,-7.070664
NovoCarro:Gasolina,Volvo,RI-49-65,614995952,35,1.3418195,5.7561464,490,38.82581,-7.482948
NovoCarro:Gasolina,BMW,JM-62-28,673239954,47,3.3331764,6.857481,375,42.068817,-7.1792536
NovoCarro:Gasolina,Citroen,NF-77-24,757119262,69,1.3807125,11.114982,506,40.43656,-8.190538
NovoCarro:Gasolina,BMW,MX-39-13,317761433,101,3.532383,6.1963997,686,40.910927,-7.0115104
NovoCarro:Gasolina,Mercedes-Benz,FF-44-72,621541513,96,1.3089268,7.137309,464,39.78083,-9.242906
NovoCarro:Gasolina,Porsche,DO-16-68,589728812,39,3.5441265,11.92024,441,40.738388,-8.562843
NovoCarro:Gasolina,Toyota,YN-41-34,259389725,59,1.4038987,6.9872284,435,41.795803,-7.15946
NovoCarro:Gasolina,Nissan,VQ-52-49,652785469,95,2.0335355,4.0830016,562,41.05822,-8.537685
NovoCarro:Gasolina,Peugeot,KV-67-75,589728812,58,1.0337145,5.6901436,346,39.867016,-7.319866
NovoCarro:Hibrido,Peugeot,PT-89-81,466676574,38,2.6542573,9.431747,539,40.47427,-8.420904
NovoCarro:Gasolina,Opel,DL-51-91,189855287,61,1.8645942,5.4696646,699,41.055405,-8.151418
NovoCarro:Gasolina,Mercedes-Benz,AU-82-27,682493864,120,1.3537076,7.7526383,418,37.377132,-7.1475544
NovoCarro:Gasolina,Renault,UK-74-36,555423644,78,3.3155274,4.8178406,401,39.01128,-9.146054
NovoCarro:Gasolina,BMW,WS-38-37,629115932,55,3.058486,4.974086,510,37.629906,-7.979378
NovoCarro:Gasolina,Fiat,NL-74-92,484557441,53,1.9867661,6.009268,630,40.963654,-8.260762
NovoCarro:Gasolina,Fiat,LE-95-83,239628255,82,1.4489925,4.1423664,793,38.884277,-8.526735
NovoCarro:Gasolina,Mercedes-Benz,QV-29-37,227139177,36,3.924995,5.934865,634,40.94835,-9.361689
NovoCarro:Gasolina,Mercedes-Benz,DT-63-85,318816368,71,3.3986845,6.426138,540,37.896824,-8.265717
NovoCarro:Gasolina,Renault,LL-15-69,117446544,127,1.4960153,5.1543856,596,37.496574,-8.083382
NovoCarro:Gasolina,Alfa Romeu,AD-33-45,487763655,71,1.8841367,6.479969,221,38.943005,-9.2851925
NovoCarro:Gasolina,VW,KZ-51-89,484247231,37,3.6183093,5.8883715,412,40.840237,-7.4277945
NovoCarro:Gasolina,Seat,UE-65-45,455363575,51,1.6022056,6.2596426,626,37.26342,-9.020344
NovoCarro:Gasolina,Ford,WU-63-73,791836718,39,1.9482689,5.1140537,405,38.237015,-7.035125
NovoCarro:Gasolina,Peugeot,OK-71-97,479598938,104,3.5450807,12.949772,626,41.499912,-7.5383873
NovoCarro:Gasolina,VW,TB-31-56,469464267,100,3.8021271,7.9835453,668,38.371265,-8.925575
NovoCarro:Gasolina,Mercedes-Benz,EY-88-86,141971569,66,1.697788,6.2277803,556,38.841637,-7.4534235
NovoCarro:Gasolina,Opel,QT-81-35,346823561,88,1.0203547,5.719741,549,40.518894,-7.5487566
NovoCarro:Gasolina,VW,JU-18-88,699519931,31,3.215927,6.226225,561,37.57303,-7.723104
NovoCarro:Gasolina,Nissan,VZ-43-31,112317976,54,1.7343075,4.0266247,657,39.403133,-7.184146
NovoCarro:Gasolina,VW,OS-43-31,739533914,65,3.6339219,5.68944,373,41.79227,-9.066526
NovoCarro:Gasolina,Fiat,US-34-73,361537456,98,3.7746565,4.104686,216,38.933018,-8.794842
NovoCarro:Gasolina,Seat,DU-97-75,314373563,76,1.8322451,6.270623,654,40.164894,-9.073453
NovoCarro:Gasolina,BMW,QT-29-68,678932176,31,1.1824131,7.273893,502,37.76016,-7.923105
NovoCarro:Gasolina,Mercedes-Benz,IJ-83-93,423775115,59,1.1154026,4.9151115,661,39.808613,-8.207333
NovoCarro:Gasolina,Nissan,HX-31-76,589728812,86,3.759047,6.433036,253,39.498432,-8.222339
NovoCarro:Gasolina,Audi,KE-23-95,846132383,77,2.6438422,7.371005,877,39.956352,-7.7370863
NovoCarro:Gasolina,Opel,ES-24-34,941271624,103,1.7093322,5.1973996,829,40.682858,-7.398569
NovoCarro:Gasolina,Mercedes-Benz,ED-45-48,788782151,77,2.6276667,5.5843277,486,39.03134,-7.248159
NovoCarro:Gasolina,Audi,UA-57-26,268848341,81,2.452569,4.491809,579,37.366875,-9.4211645
NovoCarro:Gasolina,Audi,AC-84-76,648916541,47,1.218187,6.956478,659,38.68807,-7.3913345
NovoCarro:Gasolina,Chevrolet,UY-91-33,778847931,109,2.915179,7.422261,478,39.727207,-7.644312
NovoCarro:Gasolina,Peugeot,FB-43-55,767983112,34,1.3451734,6.510624,445,39.999496,-7.976364
NovoCarro:Gasolina,Renault,XY-37-37,268944759,44,2.4307246,4.2695093,436,37.95618,-8.550808
NovoCarro:Gasolina,VW,UB-25-98,142867255,128,2.650333,12.604494,890,39.380898,-7.826726
NovoCarro:Gasolina,Mercedes-Benz,RI-82-42,575527679,65,2.2159996,4.1571937,381,37.585087,-7.68674
NovoCarro:Gasolina,Opel,KE-25-46,644495597,114,2.3034897,4.399602,382,40.868176,-7.2656784
NovoCarro:Gasolina,Renault,VZ-88-48,469464267,84,3.4965916,4.2595263,548,38.850952,-8.674164
NovoCarro:Gasolina,BMW,IR-47-36,638758856,110,1.4577894,7.510906,835,41.186115,-8.334604
NovoCarro:Gasolina,Audi,MT-68-67,298481683,69,1.6438164,10.516663,510,41.13275,-8.657545
NovoCarro:Hibrido,Honda,SS-32-37,783221463,71,1.1863881,6.27324,237,40.94764,-9.278065
